Open,High,Low,Close
2574.82,2581.45,2536.85,2564.53
2564.95,2576.02,2554.5,2561.78
2563.07,2615.12,2561.5,2611.72
2611.77,2639.47,2610.47,2632.11
2631.96,2655.45,2618.82,2650.08
2649.94,2673.54,2648.63,2669.41
2669.42,2715.5,2668.11,2715.34
2714.29,2721.38,2615.65,2625.46
2625.05,2641.96,2605.28,2633.02
2632.76,2658.25,2627.07,2635.95
2637.8,2649.73,2620.89,2637.84
2637.56,2666.26,2634.05,2650.39
2652.29,2654.93,2621.94,2638.62
2638.76,2655.66,2634.12,2643.5
2643.29,2657.21,2632.46,2649.88
2649.6,2655.54,2623.6,2631.66
2631.62,2645.63,2613.42,2632.55
2644.77,2676.51,2627.55,2660.18
2660.72,2695.59,2657.96,2693.8
2694.07,2721.18,2675.7,2717.95
2717.54,2726.16,2675.06,2680.55
2680.96,2692.69,2646.16,2648.8
2652.63,2664.42,2643.45,2652.62
2652.74,2658.65,2633.06,2646.4
2646.5,2651.69,2583.62,2585.31
2585.44,2626.4,2582.92,2594.39
2594.36,2632.06,2589.62,2623.03
2621.51,2633.41,2608.16,2612.77
2613.02,2621.51,2610.08,2616.98
2615.88,2639.13,2614.78,2633.53
2636.16,2638.16,2611.68,2621.54
2618.93,2627.99,2596.2,2605.96
2604.67,2627.5,2602.61,2624.43
